32,2,4,4
64,4,4,4
96,4,4,6
128,4,4,8
160,4,5,8
192,4,6,8
224,4,7,8
256,4,8,8
288,6,6,8
320,5,8,8
384,6,8,8
448,7,8,8
480,6,8,10
512,8,8,8
576,8,8,9
640,8,8,10
672,7,8,12
704,8,8,11
768,8,8,12
800,8,10,10
832,8,8,13
864,8,9,12
896,8,8,14
960,8,10,12
1024,8,8,16
1056,8,11,12
1120,8,10,14
1152,8,12,12
1248,8,12,13
1280,8,10,16
1344,8,12,14
1408,8,11,16
1440,10,12,12
1536,8,12,16
1568,8,14,14
1600,10,10,16
1664,8,13,16
1728,12,12,12
1760,10,11,16
1792,8,14,16
1920,10,12,16
2016,12,12,14
2048,8,16,16
2080,10,13,16
2112,11,12,16
2240,10,14,16
2304,12,12,16
2400,10,15,16
2464,11,14,16
2496,12,13,16
2560,10,16,16
2592,12,12,18
2688,12,14,16
2720,10,16,17
2816,11,16,16
2880,12,15,16
2912,13,14,16
3040,10,16,19
3072,12,16,16
3136,14,14,16
3168,11,16,18
3200,10,16,20
3264,12,16,17
3328,13,16,16
3360,14,15,16
3456,12,16,18
3520,11,16,20
3584,14,16,16
3648,12,16,19
3744,13,16,18
3808,14,16,17
3840,15,16,16
3872,11,16,22
4000,10,20,20
4032,14,16,18
4096,16,16,16
4160,13,16,20
4224,12,16,22
4256,14,16,19
4320,15,16,18
4352,16,16,17
4416,12,16,23
4480,14,16,20
4576,13,16,22
4608,16,16,18
4704,14,16,21
4800,15,16,20
4864,16,16,19
4896,16,17,18
4928,14,16,22
4992,13,16,24
5120,16,16,20
5152,14,16,23
5184,16,18,18
5280,15,16,22
5376,16,16,21
5408,13,16,26
5440,16,17,20
5472,16,18,19
5600,14,20,20
5632,16,16,22
5760,16,18,20
5824,14,16,26
5888,16,16,23
5984,16,17,22
6048,16,18,21
6080,16,19,20
6144,16,16,24
6240,15,16,26
6272,14,16,28
6336,16,18,22
6400,16,20,20
6528,16,17,24
6624,16,18,23
6656,16,16,26
6688,16,19,22
6720,16,20,21
6912,16,18,24
7040,16,20,22
7072,16,17,26
7168,16,16,28
7200,18,20,20
7296,16,19,24
7360,16,20,23
7392,16,21,22
7424,16,16,29
7488,16,18,26
7616,16,17,28
7680,16,20,24
7744,16,22,22
7776,18,18,24
7840,14,20,28
7904,16,19,26
7936,16,16,31
8000,20,20,20
8064,16,21,24
8096,16,22,23
8160,17,20,24
8192,16,16,32
8320,16,20,26
8352,16,18,29
8448,16,22,24
8512,16,19,28
8640,18,20,24
8704,16,17,32
8736,16,21,26
8800,20,20,22
8832,16,23,24
8928,16,18,31
8960,16,20,28
9120,19,20,24
9152,16,22,26
9216,16,24,24
9248,17,17,32
9280,16,20,29
9408,16,21,28
9504,18,22,24
9568,16,23,26
9600,20,20,24
9728,16,19,32
9792,17,24,24
9856,16,22,28
9920,16,20,31
9984,16,24,26
10080,20,21,24
10208,16,22,29
10240,16,20,32
10304,16,23,28
10336,17,19,32
