112,4,4,7
168,4,6,7
224,4,7,8
280,5,7,8
336,6,7,8
392,7,7,8
448,7,8,8
504,7,8,9
560,7,8,10
616,7,8,11
672,7,8,12
728,7,8,13
784,7,8,14
840,7,10,12
896,8,8,14
1008,7,12,12
1120,8,10,14
1176,7,12,14
1232,8,11,14
1344,8,12,14
1400,10,10,14
1456,8,13,14
1512,9,12,14
1568,8,14,14
1680,10,12,14
1792,8,14,16
1848,11,12,14
1960,10,14,14
2016,12,12,14
2184,12,13,14
2240,10,14,16
2352,12,14,14
2464,11,14,16
2520,12,14,15
2688,12,14,16
2744,14,14,14
2800,10,14,20
2856,12,14,17
2912,13,14,16
3024,12,14,18
3080,11,14,20
3136,14,14,16
3192,12,14,19
3360,14,15,16
3528,14,14,18
3584,14,16,16
3640,13,14,20
3696,12,14,22
3808,14,16,17
3864,12,14,23
3920,14,14,20
4032,14,16,18
4200,14,15,20
4256,14,16,19
4312,14,14,22
4368,13,16,21
4480,14,16,20
4536,14,18,18
4704,14,16,21
4760,14,17,20
4928,14,16,22
5040,15,16,21
5096,14,14,26
5152,14,16,23
5320,14,19,20
5376,16,16,21
5488,14,14,28
5544,14,18,22
5600,14,20,20
5712,16,17,21
5824,14,16,26
5880,14,20,21
6048,16,18,21
6160,14,20,22
6272,14,16,28
6384,16,19,21
6440,14,20,23
6552,13,21,24
6664,14,17,28
6720,16,20,21
6776,14,22,22
7000,14,20,25
7056,16,21,21
7168,16,16,28
7280,14,20,26
7392,16,21,22
7448,14,19,28
7560,18,20,21
7616,16,17,28
7728,16,21,23
7840,14,20,28
8008,14,22,26
8064,16,21,24
8232,14,21,28
8400,20,20,21
8512,16,19,28
8568,17,21,24
8624,14,22,28
8736,16,21,26
8960,16,20,28
9016,14,23,28
9072,18,21,24
9240,20,21,22
9408,16,21,28
9464,14,26,26
9520,17,20,28
9576,19,21,24
9744,16,21,29
9800,14,25,28
9856,16,22,28
10080,20,21,24
10192,14,26,28
10304,16,23,28
10416,16,21,31
10472,17,22,28
10584,21,21,24
10640,19,20,28
10752,16,24,28
10920,20,21,26
10976,14,28,28
11088,21,22,24
11200,20,20,28
11424,17,24,28
11592,21,23,24
11648,16,26,28
11704,19,22,28
11760,20,21,28
12096,21,24,24
12320,20,22,28
12376,17,26,28
12544,16,28,28
12600,21,24,25
12768,19,24,28
12880,20,23,28
12936,21,22,28
12992,16,28,29
13104,21,24,26
13328,17,28,28
13440,20,24,28
13552,22,22,28
13608,21,24,27
13832,19,26,28
13888,16,28,31
14000,20,25,28
14112,21,24,28
14168,22,23,28
14280,20,21,34
14336,16,28,32
14560,20,26,28
14616,21,24,29
14784,22,24,28
14896,19,28,28
15120,20,27,28
15232,17,28,32
15288,21,26,28
15400,22,25,28
15456,23,24,28
15624,21,24,31
15680,20,28,28
15960,19,28,30
16016,22,26,28
16128,24,24,28
16184,17,28,34
16240,20,28,29
16464,21,28,28
16632,22,27,28
16744,23,26,28
16800,24,25,28
17024,19,28,32
17136,21,24,34
17248,22,28,28
17360,20,28,31
17472,24,26,28
17640,21,28,30
17864,22,28,29
17920,20,28,32
18032,23,28,28
18088,19,28,34
18144,24,27,28
18200,25,26,28
18480,22,28,30
18648,21,24,37
18816,24,28,28
18928,26,26,28
19040,20,28,34
19096,22,28,31
19152,21,24,38
19320,23,28,30
19488,24,28,29
19600,25,28,28
19656,26,27,28
19712,22,28,32
19992,21,28,34
20160,24,28,30
20216,19,28,38
20328,22,28,33
20384,26,28,28
20608,23,28,32
20664,21,24,41
20720,20,28,37
20832,24,28,31
20944,22,28,34
21000,25,28,30
21112,26,28,29
21168,27,28,28
21280,19,32,35
21504,24,28,32
21560,22,28,35
21840,26,28,30
21896,23,28,34
21952,28,28,28
22176,24,28,33
22344,21,28,38
22400,25,28,32
22568,26,28,31
22680,27,28,30
22736,28,28,29
22792,22,28,37
22848,24,28,34
23184,23,28,36
23296,26,28,32
23408,22,28,38
23520,28,28,30
23800,25,28,34
24024,26,28,33
24192,27,28,32
24304,28,28,31
24360,28,29,30
24472,23,28,38
24640,22,32,35
24696,21,28,42
24752,26,28,34
24864,24,28,37
25088,28,28,32
25200,28,30,30
25256,22,28,41
25480,26,28,35
25536,24,28,38
25704,27,28,34
25760,23,32,35
25872,28,28,33
25984,28,29,32
26040,28,30,31
26208,26,28,36
26488,22,28,43
26600,25,28,38
26656,28,28,34
26880,28,30,32
26936,26,28,37
27048,23,28,42
27104,22,28,44
27216,27,28,36
27440,28,28,35
27552,24,28,41
27608,28,29,34
27664,26,28,38
27720,28,30,33
27776,28,31,32
28000,25,32,35
28224,28,28,36
28336,23,28,44
28392,26,28,39
28560,28,30,34
28672,28,32,32
28728,27,28,38
28896,24,28,43
29008,28,28,37
29120,26,32,35
29232,28,29,36
29400,28,30,35
29512,28,31,34
29568,28,32,33
29624,23,28,46
29792,28,28,38
29848,26,28,41
30240,28,30,36
30464,28,32,34
30576,28,28,39
30800,25,28,44
30856,28,29,38
30912,23,32,42
31080,28,30,37
31248,28,31,36
31304,26,28,43
31360,28,32,35
31416,28,33,34
31584,24,28,47
31752,27,28,42
31920,28,30,38
32032,26,28,44
32144,28,28,41
32200,23,35,40
32256,28,32,36
32368,28,34,34
32480,29,32,35
32760,26,35,36
32928,28,28,42
32984,28,31,38
33152,28,32,37
33264,28,33,36
33320,28,34,35
33488,26,28,46
33600,30,32,35
33712,28,28,43
33880,22,35,44
34048,28,32,38
34104,28,29,42
34216,26,28,47
34272,28,34,36
34440,28,30,41
34496,28,28,44
34720,31,32,35
34776,27,28,46
34944,28,32,39
35000,25,35,40
35112,28,33,38
35224,28,34,37
35280,28,35,36
35672,26,28,49
35728,28,29,44
35840,32,32,35
36064,28,28,46
36120,28,30,43
36176,28,34,38
36288,28,36,36
36400,26,35,40
36456,28,31,42
36736,28,32,41
36848,28,28,47
36960,32,33,35
37128,28,34,39
37240,28,35,38
37296,28,36,37
37352,28,29,46
37632,28,32,42
37800,30,35,36
37856,26,28,52
38080,32,34,35
38192,28,31,44
38304,28,36,38
38416,28,28,49
38528,28,32,43
38640,28,30,46
38808,28,33,42
38976,29,32,42
39032,28,34,41
39200,32,35,35
39312,28,36,39
39368,28,37,38
39424,28,32,44
39480,28,30,47
39928,28,31,46
39984,28,34,42
40040,26,35,44
40320,32,35,36
40432,28,38,38
40600,29,35,40
40656,28,33,44
40768,28,28,52
40824,27,36,42
40936,28,34,43
41160,28,35,42
41216,28,32,46
41328,28,36,41
41440,32,35,37
41496,28,38,39
41552,28,28,53
41664,31,32,42
41888,28,34,44
42000,30,35,40
42112,28,32,47
42224,28,29,52
42336,28,36,42
42504,28,33,46
42560,32,35,38
42840,34,35,36
43008,32,32,42
43120,28,35,44
43344,28,36,43
43400,31,35,40
43512,28,37,42
43624,28,38,41
43680,32,35,39
43792,28,34,46
43848,29,36,42
43904,28,32,49
44352,32,33,42
44520,28,30,53
44688,28,38,42
44744,28,34,47
44800,32,35,40
45080,28,35,46
45136,28,31,52
45360,35,36,36
45472,29,32,49
45584,28,37,44
45696,32,34,42
45752,28,38,43
45864,28,39,42
45920,32,35,41
46200,33,35,40
46368,28,36,46
46592,28,32,52
46648,28,34,49
46816,28,38,44
46872,31,36,42
47040,32,35,42
47096,29,29,56
47320,26,35,52
47376,28,36,47
47488,28,32,53
47600,34,35,40
47656,28,37,46
47880,35,36,38
48048,28,39,44
48160,32,35,43
48216,28,41,42
48384,32,36,42
48552,34,34,42
48608,31,32,49
48720,29,40,42
48944,28,38,46
49000,35,35,40
49280,32,35,44
49392,28,42,42
49504,28,34,52
49728,32,37,42
49896,33,36,42
50008,28,38,47
50176,32,32,49
50232,28,39,46
50344,29,31,56
50400,35,36,40
50456,28,34,53
50512,28,41,44
50568,28,42,43
50960,28,35,52
51072,32,38,42
51408,34,36,42
51520,32,35,46
51744,32,33,49
51800,35,37,40
51968,29,32,56
