4,1,2,2
8,2,2,2
12,2,2,3
16,2,2,4
24,2,3,4
32,2,4,4
36,3,3,4
48,3,4,4
60,3,4,5
64,4,4,4
72,3,4,6
80,4,4,5
96,4,4,6
100,4,5,5
108,3,6,6
112,4,4,7
120,4,5,6
128,4,4,8
140,4,5,7
144,4,6,6
160,4,5,8
168,4,6,7
180,5,6,6
192,4,6,8
196,4,7,7
200,5,5,8
216,6,6,6
224,4,7,8
240,5,6,8
252,6,6,7
256,4,8,8
280,5,7,8
288,6,6,8
300,5,6,10
320,5,8,8
324,6,6,9
336,6,7,8
360,6,6,10
384,6,8,8
392,7,7,8
396,6,6,11
400,5,8,10
420,6,7,10
432,6,8,9
448,7,8,8
480,6,8,10
500,5,10,10
504,7,8,9
512,8,8,8
528,6,8,11
540,6,9,10
560,7,8,10
576,8,8,9
588,7,7,12
600,6,10,10
616,7,8,11
640,8,8,10
648,8,9,9
660,6,10,11
672,7,8,12
700,7,10,10
704,8,8,11
720,8,9,10
728,7,8,13
756,7,9,12
768,8,8,12
784,7,8,14
792,8,9,11
800,8,10,10
832,8,8,13
840,7,10,12
864,8,9,12
880,8,10,11
896,8,8,14
900,9,10,10
924,7,11,12
936,8,9,13
960,8,10,12
968,8,11,11
972,9,9,12
980,7,10,14
1000,10,10,10
1008,7,12,12
1024,8,8,16
1040,8,10,13
1056,8,11,12
1080,9,10,12
1092,7,12,13
1100,10,10,11
1120,8,10,14
1144,8,11,13
1152,8,12,12
1176,7,12,14
1188,9,11,12
1200,10,10,12
1232,8,11,14
1248,8,12,13
1260,9,10,14
1280,8,10,16
1296,9,12,12
1300,10,10,13
1320,10,11,12
1344,8,12,14
1352,8,13,13
1372,7,14,14
1400,10,10,14
1404,9,12,13
1408,8,11,16
1440,10,12,12
1452,11,11,12
1456,8,13,14
1500,10,10,15
1512,9,12,14
1536,8,12,16
1540,10,11,14
1560,10,12,13
1568,8,14,14
1584,11,12,12
1600,10,10,16
1620,9,12,15
1664,8,13,16
1680,10,12,14
1700,10,10,17
1716,11,12,13
1728,12,12,12
1760,10,11,16
1764,9,14,14
1792,8,14,16
1800,10,12,15
1820,10,13,14
1836,9,12,17
1848,11,12,14
1872,12,12,13
1900,10,10,19
1920,10,12,16
1936,11,11,16
1944,9,12,18
1960,10,14,14
1980,11,12,15
2000,10,10,20
2016,12,12,14
2028,12,13,13
2040,10,12,17
2048,8,16,16
2080,10,13,16
2100,10,14,15
2112,11,12,16
2156,11,14,14
2160,12,12,15
2184,12,13,14
2200,10,11,20
2240,10,14,16
2244,11,12,17
2268,9,14,18
2280,10,12,19
2288,11,13,16
2304,12,12,16
2340,12,13,15
2352,12,14,14
2376,11,12,18
2380,10,14,17
2400,10,15,16
2420,11,11,20
2448,12,12,17
2464,11,14,16
2496,12,13,16
2508,11,12,19
2520,12,14,15
2548,13,14,14
2560,10,16,16
2592,12,12,18
2600,10,13,20
2640,11,15,16
2652,12,13,17
2660,10,14,19
2688,12,14,16
2700,12,15,15
2704,13,13,16
2720,10,16,17
2736,12,12,19
2744,14,14,14
2772,11,14,18
2800,10,14,20
2808,12,13,18
2816,11,16,16
2856,12,14,17
2860,11,13,20
2880,12,15,16
2904,11,12,22
2912,13,14,16
2916,9,18,18
2940,14,14,15
2964,12,13,19
2992,11,16,17
3000,10,15,20
3024,12,14,18
3040,10,16,19
3060,12,15,17
3072,12,16,16
3080,11,14,20
3120,13,15,16
3136,14,14,16
3168,11,16,18
3192,12,14,19
3200,10,16,20
3240,12,15,18
3264,12,16,17
3276,13,14,18
3300,11,15,20
3312,12,12,23
3328,13,16,16
3332,14,14,17
3344,11,16,19
3360,14,15,16
3380,13,13,20
3388,11,14,22
3400,10,17,20
3420,12,15,19
3432,12,13,22
3456,12,16,18
3468,12,17,17
3520,11,16,20
3528,14,14,18
3536,13,16,17
3564,11,18,18
3584,14,16,16
3588,12,13,23
3600,15,15,16
3640,13,14,20
3648,12,16,19
3672,12,17,18
3696,12,14,22
3724,14,14,19
3740,11,17,20
3744,13,16,18
3780,14,15,18
3800,10,19,20
3808,14,16,17
3840,15,16,16
3864,12,14,23
3872,11,16,22
3876,12,17,19
3888,12,18,18
3900,13,15,20
3920,14,14,20
3952,13,16,19
3960,11,18,20
4000,10,20,20
4004,13,14,22
4032,14,16,18
4056,13,13,24
4080,15,16,17
4096,16,16,16
4104,12,18,19
4116,14,14,21
4140,12,15,23
4160,13,16,20
4180,11,19,20
4200,14,15,20
4212,13,18,18
4224,12,16,22
4256,14,16,19
4284,14,17,18
4312,14,14,22
4320,15,16,18
4332,12,19,19
4352,16,16,17
4356,11,18,22
4368,13,16,21
4400,11,20,20
4416,12,16,23
4420,13,17,20
4480,14,16,20
4488,12,17,22
4500,15,15,20
4508,14,14,23
4536,14,18,18
4560,15,16,19
4576,13,16,22
4608,16,16,18
4620,14,15,22
4624,16,17,17
4680,13,18,20
4692,12,17,23
4704,14,16,21
4732,13,14,26
4752,12,18,22
4760,14,17,20
4784,13,16,23
4788,14,18,19
4800,15,16,20
4840,11,20,22
4860,15,18,18
4864,16,16,19
4896,16,17,18
4900,14,14,25
4928,14,16,22
4940,13,19,20
4968,12,18,23
