80,4,4,5
120,4,5,6
160,4,5,8
200,5,5,8
240,5,6,8
280,5,7,8
320,5,8,8
360,6,6,10
400,5,8,10
480,6,8,10
560,7,8,10
600,6,10,10
640,8,8,10
720,8,9,10
800,8,10,10
840,7,10,12
880,8,10,11
960,8,10,12
1000,10,10,10
1040,8,10,13
1080,9,10,12
1120,8,10,14
1200,10,10,12
1280,8,10,16
1320,10,11,12
1400,10,10,14
1440,10,12,12
1560,10,12,13
1600,10,10,16
1680,10,12,14
1760,10,11,16
1800,10,12,15
1920,10,12,16
1960,10,14,14
2000,10,10,20
2040,10,12,17
2080,10,13,16
2160,12,12,15
2200,10,11,20
2240,10,14,16
2280,10,12,19
2400,10,15,16
2520,12,14,15
2560,10,16,16
2600,10,13,20
2640,11,15,16
2720,10,16,17
2800,10,14,20
2880,12,15,16
3000,10,15,20
3040,10,16,19
3080,11,14,20
3120,13,15,16
3200,10,16,20
3240,12,15,18
3360,14,15,16
3400,10,17,20
3520,11,16,20
3600,15,15,16
3640,13,14,20
3800,10,19,20
3840,15,16,16
3920,14,14,20
3960,11,18,20
4000,10,20,20
4080,15,16,17
4160,13,16,20
4200,14,15,20
4320,15,16,18
4400,11,20,20
4480,14,16,20
4560,15,16,19
4680,13,18,20
4760,14,17,20
4800,15,16,20
4840,11,20,22
5040,15,16,21
5120,16,16,20
5200,13,20,20
5280,15,16,22
5320,14,19,20
5400,15,18,20
5440,16,17,20
5520,15,16,23
5600,14,20,20
5720,13,20,22
5760,16,18,20
5880,14,20,21
6000,15,20,20
6080,16,19,20
6120,17,18,20
6160,14,20,22
6240,15,16,26
6400,16,20,20
6440,14,20,23
6480,18,18,20
6600,15,20,22
6720,16,20,21
6760,13,20,26
6800,17,20,20
6840,18,19,20
6960,15,16,29
7000,14,20,25
7040,16,20,22
7200,18,20,20
7280,14,20,26
7360,16,20,23
7480,17,20,22
7560,18,20,21
7600,19,20,20
7680,16,20,24
7800,15,20,26
7840,14,20,28
7920,18,20,22
8000,20,20,20
8160,17,20,24
8280,18,20,23
8320,16,20,26
8360,19,20,22
8400,20,20,21
8640,18,20,24
8800,20,20,22
8840,17,20,26
8960,16,20,28
9000,18,20,25
9120,19,20,24
9200,20,20,23
9240,20,21,22
9280,16,20,29
9360,18,20,26
9520,17,20,28
9600,20,20,24
9680,20,22,22
9720,18,20,27
9800,14,25,28
9880,19,20,26
9920,16,20,31
10000,20,20,25
10080,20,21,24
10120,20,22,23
10200,17,24,25
10240,16,20,32
10400,20,20,26
10440,18,20,29
10560,20,22,24
10640,19,20,28
10800,20,20,27
10880,17,20,32
10920,20,21,26
11000,20,22,25
11040,20,23,24
11160,18,20,31
11200,20,20,28
11400,19,24,25
11440,20,22,26
11520,20,24,24
11560,17,20,34
11600,20,20,29
11760,20,21,28
